,contributor,season,city,climate_zone,building_type,gender,age,height_cm,weight_kg,thermal_sensation,thermal_acceptability,clothing_insulation,metabolic_rate,mean_radiant_temperature,pmv_ce,ppd_ce,ta_l,ta,ta_h,vel_l,vel,vel_h,rh,tg_l,tg,tg_h,to,year,country,coolingsys,latitude,longitude,class,vel_m,tg_m,DFilled,EFilled,PFilled,PMVFill,source
20850,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,1.0,0.28,1.1,19.3,-1.17,33.98,15.2,15.2,15.2,0.04,0.04,0.04,63.0,18.0,18.0,18.0,17.2,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,18.0,0.0,0.0,100.0,0.0,CN
20860,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,2.0,0.38,1.1,19.3,-0.75,16.94,15.2,15.2,15.2,0.04,0.04,0.04,63.0,18.0,18.0,18.0,17.2,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,18.0,0.0,0.0,100.0,0.0,CN
20870,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,1.0,0.2,1.1,19.3,-0.72,15.94,15.2,15.2,15.2,0.04,0.04,0.04,63.0,18.0,18.0,18.0,17.2,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,18.0,0.0,0.0,100.0,0.0,CN
20880,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,1.0,0.28,1.1,26.4,0.25,6.26,27.4,27.4,27.4,0.04,0.04,0.04,73.0,26.7,26.7,26.7,26.9,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,26.7,0.0,0.0,100.0,0.0,CN
20890,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,2.0,0.26,1.1,26.4,0.34,7.44,27.4,27.4,27.4,0.04,0.04,0.04,73.0,26.7,26.7,26.7,26.9,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,26.7,0.0,0.0,100.0,0.0,CN
20900,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,1.0,0.48,1.1,24.9,-0.31,7.07,25.5,25.5,25.5,0.04,0.04,0.04,51.0,25.1,25.1,25.1,25.2,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,25.1,0.0,0.0,100.0,0.0,CN
20910,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,1.0,0.28,1.1,24.9,-0.34,7.42,25.5,25.5,25.5,0.04,0.04,0.04,51.0,25.1,25.1,25.1,25.2,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,25.1,0.0,0.0,100.0,0.0,CN
20920,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,2.0,0.16,1.1,24.9,-0.68,14.91,25.5,25.5,25.5,0.04,0.04,0.04,51.0,25.1,25.1,25.1,25.2,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,25.1,0.0,0.0,100.0,0.0,CN
20930,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,2.0,1.0,0.71,1.1,23.3,-0.08,5.14,23.7,23.7,23.7,0.04,0.04,0.04,68.0,23.4,23.4,23.4,23.5,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,23.4,0.0,0.0,100.0,0.0,CN
20940,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,2.0,1.38,1.1,23.3,-0.75,17.07,23.7,23.7,23.7,0.04,0.04,0.04,68.0,23.4,23.4,23.4,23.5,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,23.4,0.0,0.0,100.0,0.0,CN
20950,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,1.0,0.69,1.1,24.5,-0.56,11.55,24.8,24.8,24.8,0.04,0.04,0.04,54.0,24.6,24.6,24.6,24.6,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,24.6,0.0,0.0,100.0,0.0,CN
20960,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,1.0,0.83,1.1,24.5,-0.17,5.6,24.8,24.8,24.8,0.04,0.04,0.04,54.0,24.6,24.6,24.6,24.6,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,24.6,0.0,0.0,100.0,0.0,CN
20970,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,1.0,1.07,1.1,24.5,-0.42,8.78,24.8,24.8,24.8,0.04,0.04,0.04,54.0,24.6,24.6,24.6,24.6,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,24.6,0.0,0.0,100.0,0.0,CN
20980,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,1.0,1.19,1.1,24.7,-0.18,5.69,25.1,25.1,25.1,0.04,0.04,0.04,73.0,24.8,24.8,24.8,24.9,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,24.8,0.0,0.0,100.0,0.0,CN
20990,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,1.0,1.06,1.1,20.8,-1.3,40.24,21.0,21.0,21.0,0.04,0.04,0.04,63.0,20.9,20.9,20.9,20.9,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,20.9,0.0,0.0,100.0,0.0,CN
21000,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,1.0,0.79,1.1,21.1,-1.23,36.79,21.2,21.2,21.2,0.04,0.04,0.04,58.0,21.1,21.1,21.1,21.1,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,21.1,0.0,0.0,100.0,0.0,CN
21010,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-2.0,3.0,0.83,1.1,21.1,-1.08,29.91,21.2,21.2,21.2,0.04,0.04,0.04,58.0,21.1,21.1,21.1,21.1,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,21.1,0.0,0.0,100.0,0.0,CN
21020,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-2.0,3.0,1.08,1.1,19.3,-1.31,41.03,19.8,19.8,19.8,0.04,0.04,0.04,58.0,19.5,19.5,19.5,19.5,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,19.5,0.0,0.0,100.0,0.0,CN
21030,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-2.0,2.0,1.48,1.1,20.0,-1.28,39.66,20.4,20.4,20.4,0.04,0.04,0.04,77.0,20.2,20.2,20.2,20.2,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,20.2,0.0,0.0,100.0,0.0,CN
21040,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,2.0,1.33,1.1,20.0,-0.81,18.84,20.4,20.4,20.4,0.04,0.04,0.04,77.0,20.2,20.2,20.2,20.2,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,20.2,0.0,0.0,100.0,0.0,CN
21050,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,2.0,0.86,1.1,21.3,-0.69,15.08,18.9,18.9,18.9,0.04,0.04,0.04,48.0,20.5,20.5,20.5,20.1,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,20.5,0.0,0.0,100.0,0.0,CN
21060,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-3.0,2.0,1.47,1.1,18.7,-1.03,27.59,18.8,18.8,18.8,0.04,0.04,0.04,74.0,18.8,18.8,18.8,18.8,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,18.8,0.0,0.0,100.0,0.0,CN
21070,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,1.0,1.35,1.1,18.7,-1.03,27.59,18.8,18.8,18.8,0.04,0.04,0.04,74.0,18.8,18.8,18.8,18.8,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,18.8,0.0,0.0,100.0,0.0,CN
21080,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,2.0,0.58,1.1,19.4,-0.21,5.94,19.4,19.4,19.4,0.04,0.04,0.04,70.0,19.4,19.4,19.4,19.4,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,19.4,0.0,0.0,100.0,0.0,CN
21090,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,1.0,1.04,1.1,18.3,-0.92,23.12,18.7,18.7,18.7,0.04,0.04,0.04,71.0,18.4,18.4,18.4,18.5,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,18.4,0.0,0.0,100.0,0.0,CN
21100,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,1.0,1.0,1.3,1.1,19.9,-1.13,31.99,19.3,19.3,19.3,0.04,0.04,0.04,60.0,19.7,19.7,19.7,19.6,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,19.7,0.0,0.0,100.0,0.0,CN
21110,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,1.0,0.69,1.1,19.9,-0.75,16.96,19.3,19.3,19.3,0.04,0.04,0.04,60.0,19.7,19.7,19.7,19.6,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,19.7,0.0,0.0,100.0,0.0,CN
21120,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,1.0,1.43,1.1,18.0,-1.42,46.93,17.6,17.6,17.6,0.04,0.04,0.04,60.0,17.9,17.9,17.9,17.8,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,17.9,0.0,0.0,100.0,0.0,CN
21130,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,1.0,0.73,1.1,18.0,-1.14,32.65,17.6,17.6,17.6,0.04,0.04,0.04,60.0,17.9,17.9,17.9,17.8,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,17.9,0.0,0.0,100.0,0.0,CN
21140,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,1.0,1.39,1.1,23.1,0.01,5.0,20.3,20.3,20.3,0.04,0.04,0.04,49.0,22.2,22.2,22.2,21.7,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,22.2,0.0,0.0,100.0,0.0,CN
21150,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,2.0,0.98,1.1,23.1,-0.53,10.95,20.3,20.3,20.3,0.04,0.04,0.04,49.0,22.2,22.2,22.2,21.7,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,22.2,0.0,0.0,100.0,0.0,CN
21160,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,2.0,0.28,1.1,16.5,0.05,5.05,15.5,15.5,15.5,0.04,0.04,0.04,45.0,16.2,16.2,16.2,16.0,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,16.2,0.0,0.0,100.0,0.0,CN
21170,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-3.0,4.0,0.28,1.1,16.5,-1.6,56.77,15.5,15.5,15.5,0.04,0.04,0.04,45.0,16.2,16.2,16.2,16.0,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,16.2,0.0,0.0,100.0,0.0,CN
21180,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,-1.0,2.0,0.21,1.1,19.3,-1.53,52.92,15.2,15.2,15.2,0.04,0.04,0.04,63.0,18.0,18.0,18.0,17.3,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,18.0,0.0,0.0,100.0,0.0,CN
21190,Tongji University,winter,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,1.0,1.0,0.32,1.1,19.3,-2.4,91.09,15.2,15.2,15.2,0.04,0.04,0.04,63.0,18.0,18.0,18.0,17.3,2012.0,china,Convection heating,31.2312707,121.4700152,II,0.04,18.0,0.0,0.0,100.0,0.0,CN
21200,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,0.0,1.0,0.21,1.1,19.3,-1.66,59.99,15.2,15.2,15.2,0.04,0.04,0.04,63.0,18.0,18.0,18.0,17.3,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,18.0,0.0,0.0,100.0,0.0,CN
21210,Tongji University,transition,Shanghai,Hot summer and cold winter zone ,educational,male,35.0,181.9,86.4,1.0,2.0,0.21,1.1,19.3,-1.13,32.0,15.2,15.2,15.2,0.04,0.04,0.04,63.0,18.0,18.0,18.0,17.3,2012.0,china,Naturally Ventilated,31.2312707,121.4700152,II,0.04,18.0,0.0,0.0,100.0,0.0,CN
21220,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,32.0,174.0,64.0,2.0,2.0,0.2,1.4,31.0,1.75,64.39,31.0,31.0,31.0,0.05,0.05,0.05,31.0,31.0,31.0,31.0,31.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,31.0,0.0,0.0,0.0,0.0,CN
21230,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,30.0,164.0,50.0,-1.0,1.0,0.37,1.2,31.2,1.78,66.3,31.2,31.2,31.2,0.05,0.05,0.05,39.0,31.2,31.2,31.2,31.2,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,31.2,0.0,0.0,0.0,0.0,CN
21240,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,26.0,163.0,53.0,3.0,3.0,0.37,1.2,27.5,0.68,14.87,27.5,27.5,27.5,0.05,0.05,0.05,72.0,27.5,27.5,27.5,27.5,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,27.5,0.0,0.0,0.0,0.0,CN
21250,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,27.0,170.0,70.0,1.0,2.0,0.36,1.0,26.0,0.39,8.21,26.0,26.0,26.0,0.05,0.05,0.05,62.0,26.0,26.0,26.0,26.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,26.0,0.0,0.0,0.0,0.0,CN
21260,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,75.0,167.0,75.0,0.0,1.0,0.28,1.2,29.5,1.45,48.38,29.5,29.5,29.5,0.05,0.05,0.05,60.0,29.5,29.5,29.5,29.5,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,29.5,0.0,0.0,0.0,0.0,CN
21270,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,72.0,160.0,62.0,-1.0,1.0,0.24,1.8,28.4,1.63,57.92,28.4,28.4,28.4,0.05,0.05,0.05,61.0,28.4,28.4,28.4,28.4,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,28.4,0.0,0.0,0.0,0.0,CN
21280,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,52.0,176.0,70.0,1.0,2.0,0.24,1.2,28.8,1.32,41.48,28.8,28.8,28.8,0.05,0.05,0.05,63.0,28.8,28.8,28.8,28.8,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,28.8,0.0,0.0,0.0,0.0,CN
21290,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,57.0,172.0,70.0,2.0,2.0,0.21,1.8,28.3,1.69,61.45,28.3,28.3,28.3,0.05,0.05,0.05,63.0,28.3,28.3,28.3,28.3,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,28.3,0.0,0.0,0.0,0.0,CN
21300,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,74.0,156.0,58.0,0.0,1.0,0.39,1.6,26.2,0.87,20.93,26.2,26.2,26.2,0.05,0.05,0.05,50.0,26.2,26.2,26.2,26.2,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,26.2,0.0,0.0,0.0,0.0,CN
21310,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,78.0,180.0,74.0,3.0,2.0,0.64,1.8,28.7,1.64,58.87,28.7,28.7,28.7,0.05,0.05,0.05,65.0,28.7,28.7,28.7,28.7,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,28.7,0.0,0.0,0.0,0.0,CN
21320,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,48.0,157.0,50.0,3.0,3.0,0.87,1.2,27.5,0.86,20.83,27.5,27.5,27.5,0.05,0.05,0.05,70.0,27.5,27.5,27.5,27.5,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,27.5,0.0,0.0,0.0,0.0,CN
21330,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,25.0,168.0,56.0,-1.0,1.0,0.35,1.2,27.4,0.66,14.26,27.4,27.4,27.4,0.05,0.05,0.05,64.0,27.4,27.4,27.4,27.4,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,27.4,0.0,0.0,0.0,0.0,CN
21340,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,30.0,175.0,80.0,3.0,2.0,0.6,1.0,29.2,1.19,34.88,29.2,29.2,29.2,0.05,0.05,0.05,70.0,29.2,29.2,29.2,29.2,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,29.2,0.0,0.0,0.0,0.0,CN
21350,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,26.0,182.0,68.0,0.0,1.0,0.71,1.2,26.0,0.19,5.72,26.0,26.0,26.0,0.05,0.05,0.05,56.0,26.0,26.0,26.0,26.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,26.0,0.0,0.0,0.0,0.0,CN
21360,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,26.0,163.0,53.0,-1.0,2.0,0.79,1.2,27.1,0.48,9.78,27.1,27.1,27.1,0.05,0.05,0.05,51.0,27.1,27.1,27.1,27.1,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,27.1,0.0,0.0,0.0,0.0,CN
21370,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,77.0,150.0,50.0,1.0,2.0,0.65,1.8,30.0,1.76,65.14,30.0,30.0,30.0,0.05,0.05,0.05,32.0,30.0,30.0,30.0,30.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,30.0,0.0,0.0,0.0,0.0,CN
21380,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,50.0,175.0,80.0,0.0,1.0,0.72,1.4,29.0,1.3,40.71,29.0,29.0,29.0,0.05,0.05,0.05,60.0,29.0,29.0,29.0,29.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,29.0,0.0,0.0,0.0,0.0,CN
21390,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,75.0,150.0,50.0,-2.0,3.0,0.22,1.8,26.0,1.03,27.53,26.0,26.0,26.0,0.05,0.05,0.05,51.0,26.0,26.0,26.0,26.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,26.0,0.0,0.0,0.0,0.0,CN
21400,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,32.0,170.0,65.0,2.0,1.0,0.33,1.8,29.0,1.51,51.57,29.0,29.0,29.0,0.05,0.05,0.05,38.0,29.0,29.0,29.0,29.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,29.0,0.0,0.0,0.0,0.0,CN
21410,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,58.0,172.0,65.0,2.0,3.0,0.37,1.4,24.0,-0.11,5.25,24.0,24.0,24.0,0.05,0.05,0.05,52.0,24.0,24.0,24.0,24.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,24.0,0.0,0.0,0.0,0.0,CN
21420,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,56.0,176.0,64.0,0.0,1.0,0.37,1.4,27.3,0.87,21.05,27.3,27.3,27.3,0.05,0.05,0.05,39.0,27.3,27.3,27.3,27.3,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,27.3,0.0,0.0,0.0,0.0,CN
21430,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,50.0,158.0,55.0,2.0,2.0,0.23,1.8,27.9,1.35,43.14,27.9,27.9,27.9,0.05,0.05,0.05,55.0,27.9,27.9,27.9,27.9,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,27.9,0.0,0.0,0.0,0.0,CN
21440,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,43.0,178.0,150.0,0.0,1.0,0.37,1.2,27.0,0.27,6.57,27.0,27.0,27.0,0.05,0.05,0.05,57.0,27.0,27.0,27.0,27.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,27.0,0.0,0.0,0.0,0.0,CN
21450,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,31.0,158.0,50.0,1.0,2.0,0.33,1.0,27.8,0.1,5.19,27.8,27.8,27.8,0.05,0.05,0.05,47.0,27.8,27.8,27.8,27.8,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,27.8,0.0,0.0,0.0,0.0,CN
21460,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,63.0,158.0,58.0,1.0,2.0,0.33,1.0,28.2,0.58,12.17,28.2,28.2,28.2,0.05,0.05,0.05,48.0,28.2,28.2,28.2,28.2,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,28.2,0.0,0.0,0.0,0.0,CN
21470,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,29.0,177.0,80.0,0.0,1.0,0.37,1.2,26.0,-0.02,5.01,26.0,26.0,26.0,0.05,0.05,0.05,60.0,26.0,26.0,26.0,26.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,26.0,0.0,0.0,0.0,0.0,CN
21480,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,54.0,172.0,70.0,3.0,2.0,0.35,1.2,25.0,-0.39,8.16,25.0,25.0,25.0,0.05,0.05,0.05,60.0,25.0,25.0,25.0,25.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,25.0,0.0,0.0,0.0,0.0,CN
21490,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,34.0,158.0,51.0,1.0,2.0,0.7,1.2,28.0,0.78,17.98,28.0,28.0,28.0,0.05,0.05,0.05,62.0,28.0,28.0,28.0,28.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,28.0,0.0,0.0,0.0,0.0,CN
21500,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,28.0,161.0,54.0,2.0,1.0,0.33,1.4,30.0,1.67,60.1,30.0,30.0,30.0,0.05,0.05,0.05,60.0,30.0,30.0,30.0,30.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,30.0,0.0,0.0,0.0,0.0,CN
21510,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,63.0,165.0,76.0,-2.0,2.0,0.12,1.2,20.0,-1.36,43.78,20.0,20.0,20.0,0.05,0.05,0.05,56.0,20.0,20.0,20.0,20.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,20.0,0.0,0.0,0.0,0.0,CN
21520,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,56.0,168.0,60.0,1.0,1.0,0.33,1.4,30.0,1.51,51.91,30.0,30.0,30.0,0.05,0.05,0.05,35.0,30.0,30.0,30.0,30.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,30.0,0.0,0.0,0.0,0.0,CN
21530,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,male,42.0,173.0,78.0,0.0,1.0,0.57,1.8,28.0,1.16,33.52,28.0,28.0,28.0,0.05,0.05,0.05,29.0,28.0,28.0,28.0,28.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,28.0,0.0,0.0,0.0,0.0,CN
21540,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,31.0,160.0,61.0,0.0,1.0,1.55,1.0,26.1,-0.36,7.68,26.1,26.1,26.1,0.05,0.05,0.05,46.0,26.1,26.1,26.1,26.1,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,26.1,0.0,0.0,0.0,0.0,CN
21550,Xi’an University of Architecture and Technology,summer,Baotou,Sever cold zone,residential,female,26.0,165.0,55.0,0.0,1.0,0.55,1.8,28.5,1.54,53.05,28.5,28.5,28.5,0.05,0.05,0.05,57.0,28.5,28.5,28.5,28.5,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,28.5,0.0,0.0,0.0,0.0,CN
21560,Xi’an University of Architecture and Technology,winter,Baotou,Sever cold zone,residential,male,23.0,165.0,54.0,1.0,1.0,0.52,1.4,19.8,-0.16,5.54,20.8,20.8,20.8,0.05,0.05,0.05,42.0,20.2,20.2,20.2,20.3,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,20.2,0.0,0.0,0.0,0.0,CN
21570,Xi’an University of Architecture and Technology,winter,Baotou,Sever cold zone,residential,female,77.0,150.0,45.0,0.0,1.0,0.81,1.0,19.8,-1.27,38.98,20.8,20.8,20.8,0.05,0.05,0.05,14.0,20.2,20.2,20.2,20.3,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,20.2,0.0,0.0,0.0,0.0,CN
21580,Xi’an University of Architecture and Technology,winter,Baotou,Sever cold zone,residential,female,62.0,156.0,60.0,-1.0,2.0,0.89,1.0,19.6,-0.11,5.24,20.6,20.6,20.6,0.05,0.05,0.05,19.0,20.0,20.0,20.0,20.1,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,20.0,0.0,0.0,0.0,0.0,CN
21590,Xi’an University of Architecture and Technology,winter,Baotou,Sever cold zone,residential,male,32.0,170.0,80.0,0.0,1.0,0.65,0.8,19.5,-0.88,21.28,20.5,20.5,20.5,0.05,0.05,0.05,20.0,19.9,19.9,19.9,20.0,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,19.9,0.0,0.0,0.0,0.0,CN
21600,Xi’an University of Architecture and Technology,winter,Baotou,Sever cold zone,residential,male,27.0,180.0,92.0,1.0,1.0,0.36,0.9,24.1,-0.12,5.33,25.1,25.1,25.1,0.05,0.05,0.05,28.0,24.5,24.5,24.5,24.6,2010.0,china,Naturally Ventilated,40.6174777,109.944912,II,0.05,24.5,0.0,0.0,0.0,0.0,CN
